āryabhaṭa https://en.wikipedia.org/wiki/Talk:Mathematician https://en.wikipedia.org/wiki/Mathematician 1 1
āpastamba https://en.wikipedia.org/wiki/Talk:Mathematician https://en.wikipedia.org/wiki/Mathematician 1 1
ā https://en.wikipedia.org/w/index.php?title=Python_(programming_language)&action=edit https://en.wikipedia.org/wiki/Python_(programming_language) 1 2
